21,1144
543,1123
7,1123
16,1296
58,1296
126,1183
75,1183
419,2132
283,2132
55,1221
40,1139
378,1139
282,1223
218,1223
51,1454
831,1454
632,1106
644,1474
40,1474
180,1125
200,1125
623,1243
70,1243
11,1125
269,1125
254,1226
535,1226
86,1492
21,1492
25,1156
120,1156
737,1166
162,1166
453,1121
223,1121
610,1304
138,1304
50,1433
109,1433
111,1122
606,1174
607,1174
58,1708
110,1708
41,1106
35,1106
62,1504
243,1504
75,1199
28,1199
58,1770
4,1770
180,1143
535,1143
15,1625
35,1625
537,1292
94,1292
291,1133
352,1133
21,1489
40,1489
260,1256
424,1256
2,1206
144,1206
9,1140
60,1140
25,1142
435,1142
25,1206
88,1206
242,1106
6,1106
520,1231
620,1231
493,1127
3,1127
86,1134
126,1114
36,1114
144,1204
361,1204
86,1109
277,1109
544,1161
35,1161
48,1139
155,1139
505,1155
916,1155
291,1170
354,1170
110,1154
66,1154
6,1157
675,1157
32,1109
44,1109
98,1403
583,1403
225,1150
116,1150
155,1262
61,1262
89,1136
57,1136
458,1248
172,1248
11,1129
200,1129
708,1158
40,1158
26,1114
155,1114
742,1427
506,1427
73,1118
110,1118
420,1171
2,1139
210,1139
300,1213
775,1213
96,1120
97,1142
114,1127
66,1127
189,1281
221,1281
50,1550
15,1550
439,1298
278,1298
6,1151
32,1151
354,1121
169,1121
392,1179
40,1179
561,1868
100,1868
19,1415
467,1415
662,1712
846,1712
527,1122
51,1142
1031,1122
28,1122
24,1260
410,1260
294,1285
627,1285
338,1136
35,1136
58,1169
110,1169
648,1429
27,1429
155,1161
4,1161
60,1262
313,1262
31,1131
182,1131
175,1238
231,1238
58,1258
41,1158
21,1158
171,1120
137,1120
327,1210
86,1210
450,1301
424,1301
333,1173
7,1173
73,1139
116,1139
84,1178
126,1178
684,1866
304,1866
672,1329
667,1329
4,1553
58,1553
2,1246
137,1246
84,1109
369,1109
133,1699
660,1699
7,1118
11,1118
67,1114
110,1120
24,1120
110,1379
15,1379
58,1379
97,1122
12,1122
441,2203
936,2203
89,1150
66,1133
116,1133
131,1161
225,1161
75,1139
60,1127
185,1127
116,1106
535,1106
870,1173
871,1173
278,1256
246,1256
359,1134
67,1134
15,1891
4,1891
76,1109
31,1365
15,1365
77,1196
201,1196
11,1551
12,1551
197,1161
26,1161
36,1223
9,1223
734,1621
735,1621
127,1429
66,1429
851,1196
629,1196
66,1213
116,1707
309,1707
464,1117
33,1117
90,1128
105,1128
2,1148
35,1148
35,1281
152,1281
412,1122
36,1122
4,1118
3,1118
16,1175
7,1122
334,1122
1094,1604
210,1604
53,1258
54,1258
16,1122
585,1122
107,1208
451,1208
206,1137
60,1137
217,1134
77,1134
428,1368
520,1368
173,1763
110,1763
60,1747
185,1747
2,1450
171,1450
25,1114
496,1122
137,1122
169,1330
73,1140
33,1140
354,1467
326,1467
62,1477
200,1477
46,1114
301,1114
51,1192
116,1174
254,1171
119,1171
96,1177
110,1177
109,1260
535,1260
62,1114
105,1114
110,1127
26,1106
31,1106
5,1125
361,1125
15,1355
35,1355
27,1169
9,1169
116,1156
98,1156
465,1155
374,1155
67,1173
161,1173
2,1508
116,1508
988,1487
825,1487
731,1139
100,1610
101,1610
134,1140
114,1140
549,1122
98,1122
84,1114
32,1114
193,1226
6,1226
50,1403
70,1403
719,1985
460,1985
109,1122
31,1525
109,1525
4,1120
254,1120
77,1185
78,1185
33,1310
110,1310
467,1238
3,1179
107,1179
165,1122
78,1122
180,1226
86,1171
25,1171
2,1109
154,1109
1052,1146
993,1146
386,1277
63,1277
36,1262
542,1262
40,1253
186,1253
107,1383
292,1383
107,1139
359,1139
3,1185
172,1185
55,1554
3,1554
162,1118
90,1118
84,1609
60,1609
108,1355
6,1355
122,1106
171,1106
130,1143
249,1143
546,1213
822,1213
542,1122
268,1247
289,1247
156,1114
157,1114
718,1109
66,1109
205,1520
377,1520
110,1133
253,1133
390,1619
439,1619
28,1380
32,1380
21,1234
788,1234
182,1252
16,1252
2,1108
6,1108
108,1109
331,1106
323,1320
489,1320
35,1363
206,1363
146,1109
55,1109
34,1462
90,1462
483,2094
1074,2094
36,1133
33,1133
150,1135
149,1135
61,1118
144,1118
155,1499
15,1499
373,1124
349,1124
261,1279
268,1279
145,1139
211,1139
54,1137
77,1137
2,1770
116,1770
205,1377
377,1377
304,1120
2,1120
200,1230
182,1230
2,1122
301,1122
146,1306
55,1306
272,1662
210,1662
4,1123
209,1124
791,1124
360,1397
237,1397
70,1190
58,1190
75,1148
326,1148
186,1122
58,1450
4,1450
23,1761
58,1761
40,1150
301,1150
17,1265
312,1265
200,1143
58,1143
139,1109
57,1109
662,1213
216,1213
209,1179
2,1179
90,1121
126,1121
256,1312
440,1312
200,1106
16,1106
21,1213
796,1213
97,1108
98,1108
811,1848
756,1848
48,1214
16,1214
888,1385
889,1385
84,1140
369,1140
6,1178
70,1178
211,1221
58,1120
89,1120
551,1196
713,1196
51,2314
484,2314
21,1228
212,1228
5,1143
166,1143
40,1481
66,1481
52,1213
33,1213
253,1439
110,1439
2,1143
15,1751
109,1751
97,1174
109,1109
35,1109
209,1221
2,1221
48,1192
35,1192
35,1157
48,1157
11,1235
144,1235
25,1281
171,1281
67,1350
141,1350
14,1231
19,1231
28,1670
66,1670
149,1843
150,1843
46,1156
152,1156
35,1296
225,1296
654,1467
319,1467
6,1154
155,1120
108,1120
110,1196
4,1196
116,1137
59,1137
412,1169
113,1169
556,1279
690,1279
400,1114
146,1106
789,1106
192,1133
15,1190
114,1155
252,1179
159,1179
252,1336
298,1336
93,1327
467,1327
40,1322
239,1322
126,1170
272,1150
97,1150
499,1344
304,1344
31,1190
304,1123
21,1123
3,1372
219,1372
304,1355
48,1355
90,1139
27,1139
208,1344
684,1344
225,1182
526,1182
472,1114
557,1114
21,1142
12,1142
58,1230
155,1230
49,1187
200,1187
110,1210
805,1210
115,1143
31,1207
35,1207
49,1109
225,1109
35,1519
70,1271
155,1271
283,1968
284,1968
369,1180
7,1180
67,1140
21,1221
192,1221
152,1725
31,1725
26,1122
516,1105
40,1105
493,1170
473,1170
33,1173
392,1173
3,1122
764,1122
33,1154
88,1154
31,1260
374,1139
349,1139
550,1285
551,1285
172,1155
138,1155
49,1572
206,1572
69,1143
228,1279
57,1234
2,1234
70,1150
50,1150
40,1479
220,1479
350,1178
424,1178
597,1158
440,1158
162,1127
34,1127
218,1345
687,1345
84,1196
2,1196
445,1182
21,1182
98,1288
169,1288
49,1721
35,1721
126,1122
16,1108
152,1271
105,1271
142,1123
67,1150
3,1150
240,1396
241,1396
46,1106
35,1607
2,1607
854,1122
337,1122
62,1122
58,1388
31,1388
84,1502
28,1502
313,1196
86,1196
247,1237
255,1237
184,1114
323,1114
6,1161
120,1161
108,1132
209,1132
16,1150
154,1150
77,1122
86,1122
304,1588
25,1588
113,1118
290,1118
219,1234
110,1234
76,1120
107,1109
359,1109
519,1872
770,1872
2,1415
155,1415
21,1289
66,1289
975,1221
114,1221
668,1109
233,1221
166,1221
112,1122
261,1263
289,1263
24,1136
15,1114
16,1784
108,1784
551,1236
550,1236
28,1141
67,1141
78,1129
25,1129
425,2043
362,2043
84,1352
126,1352
48,1150
105,1150
7,1171
126,1171
62,1226
116,1226
75,1213
9,1213
172,1139
161,1140
189,1140
33,1481
44,1481
934,1139
370,1689
520,1689
318,1130
814,1130
184,1143
323,1143
146,1178
77,1178
27,1155
511,1460
312,1460
228,1178
229,1178
34,1748
66,1748
46,1185
31,1185
67,1118
253,1118
2,1994
414,1994
23,1106
269,1171
76,1171
225,1120
583,1120
110,1270
24,1270
16,1392
62,1392
252,1227
691,1227
166,1122
40,1173
155,1187
16,1187
684,1292
898,1292
25,1161
511,1549
312,1549
28,1166
32,1166
304,1175
495,1172
200,1172
58,1122
409,1122
19,1150
93,1150
40,1306
107,1306
36,1310
32,1310
326,1122
21,1185
71,1185
452,1196
685,1196
201,1260
399,1260
289,1758
425,1758
317,1148
199,1148
2,1262
232,1262
186,1308
746,1308
7,1210
28,1218
33,1218
227,1106
2,1106
138,1796
275,1796
3,1173
38,1122
394,1122
35,1155
31,1155
537,1146
93,1146
3,1154
28,1154
412,1105
136,1105
28,1174
84,1174
248,1150
70,1136
213,1223
265,1223
565,1180
3,1180
11,1480
33,1480
180,1150
25,1150
21,1124
110,1124
199,1117
531,1117
33,1127
86,1119
110,1119
292,1121
113,1130
290,1130
36,1253
67,1253
199,1139
510,1139
300,1148
775,1148
109,1161
50,1161
138,1139
232,1139
274,1387
7,1127
934,1178
788,1178
49,1271
938,1122
208,1231
684,1231
6,1271
44,1151
9,1151
317,1122
21,1196
60,1196
161,1234
67,1234
226,1408
62,1408
212,1122
32,1107
4,1107
2,1308
16,1308
304,1173
21,1134
40,1137
154,1137
201,1122
361,1122
298,1221
51,1221
169,1146
373,1132
349,1132
46,1258
155,1258
152,1106
155,1106
49,1127
31,1127
354,1118
198,1118
374,1124
30,1124
110,1388
152,1388
212,1275
67,1275
565,1234
52,1143
28,1213
66,1167
40,1167
268,1292
405,1292
789,1109
115,1204
76,1204
40,1178
9,1118
121,1118
67,1137
172,1137
346,1122
354,1141
2,1141
51,1141
419,2009
284,2009
25,1258
270,1258
6,1121
368,1121
58,1150
76,1125
108,1125
171,1114
730,1114
66,1871
126,1871
16,1171
618,1221
161,1221
815,1148
547,1148
21,1403
445,1403
882,1304
40,1304
354,1135
57,1135
41,1493
254,1108
25,1108
161,1118
21,1118
839,2113
347,2113
66,1118
326,1118
28,1434
2,1434
62,1271
15,1271
110,1891
172,1573
66,1573
152,1131
6,1131
33,1139
9,1139
2,1157
46,1157
97,1154
32,1208
190,1208
106,1180
479,1180
304,1108
183,1108
335,1562
40,1562
152,1114
535,1114
272,1162
396,1162
679,1652
577,1652
285,1873
286,1873
116,1179
189,1265
623,1265
40,1148
211,1148
122,1171
253,1199
40,1199
487,1118
771,1136
62,1160
108,1160
9,1528
44,1528
648,1179
44,1217
40,1217
2,1458
32,1458
104,1164
35,1164
2,1281
122,1206
171,1206
96,1178
161,1178
66,1407
33,1407
2,1173
189,1173
76,1156
544,1210
2,1210
196,1385
467,1385
96,1143
525,1143
67,1155
801,1155
514,1212
21,1212
339,1516
340,1516
129,1125
49,1346
226,1346
192,1213
200,1122
116,1122
63,1139
63,1150
138,1199
232,1199
131,1143
139,1122
57,1122
521,1118
32,1118
75,1109
88,1190
24,1190
977,1136
67,1575
36,1575
89,1122
84,1111
4,1111
488,1120
70,1261
2,1261
7,1158
41,1173
5,1108
46,1108
154,1132
21,1132
780,1595
491,1595
116,1607
4,1607
89,1109
783,1226
130,1226
182,1435
48,1435
28,1210
57,1210
110,1139
2,1200
226,1200
32,1180
326,1180
88,1150
9,1480
34,1480
491,1408
873,1408
108,1239
116,1239
3,1200
34,1200
190,1157
67,1157
206,1241
15,1129
70,1129
58,1179
54,1166
102,1166
114,1109
109,1280
535,1280
71,1166
57,1166
57,1199
327,1199
15,1243
206,1243
252,1279
51,1279
25,1125
58,1125
317,1221
253,1221
152,1123
108,1842
200,1842
86,1152
21,1152
84,1183
459,1183
489,1149
14,1149
726,1158
978,1158
1052,1572
993,1572
162,1155
106,1210
66,1210
126,1304
9,1304
200,1121
51,1121
86,1234
398,1139
315,1139
304,1137
86,1137
281,1506
72,1118
66,1171
110,1826
36,1826
109,1150
594,1109
24,1109
107,1166
66,1166
6,1206
50,1206
144,1106
110,1106
108,1124
2,1561
59,1561
313,1118
95,1118
102,1139
640,1288
297,1288
11,1479
12,1479
32,1139
185,1241
98,1143
58,1403
403,1157
159,1157
40,1134
145,1179
55,1179
354,1139
102,1118
488,1150
526,1150
108,1607
416,1262
55,1262
550,1822
551,1822
31,1283
6,1283
31,1122
218,1121
93,1121
748,1270
66,1270
675,1220
6,1220
58,1160
110,1160
137,1140
66,1140
291,1322
102,1322
46,1139
58,1139
191,1122
192,1122
26,1109
7,1528
28,1528
77,1609
55,1609
23,1118
63,1118
2,1178
58,1178
420,1155
11,1171
152,1139
200,1139
3,1230
52,1230
9,2018
185,2018
5,1114
24,1114
644,1595
492,1595
2,1670
41,1670
70,1192
718,1155
768,1155
457,1122
32,1122
36,1130
102,1130
333,1213
67,1213
46,1150
35,1150
896,1261
68,1261
403,1566
368,1566
219,1122
34,1134
66,1134
5,1122
36,1185
268,1937
25,1937
440,1209
94,1209
15,1142
187,1142
393,1122
326,1213
49,1525
104,1525
240,1619
252,1619
51,1361
289,1361
231,1320
358,1320
243,1180
161,1180
7,1380
37,1380
86,1133
277,1133
200,1141
185,1752
2,1752
16,1129
333,1129
4,1106
504,1216
36,1166
24,1129
89,1129
2,1119
582,1119
127,1140
21,1565
2,1565
28,1157
54,1157
32,1179
66,1179
33,1234
263,1234
141,1385
186,1385
232,1122
51,1227
289,1227
88,1106
58,1260
3,1121
127,1178
67,1406
3,1406
44,1407
141,1292
750,1292
602,1370
552,1370
35,1322
41,1322
675,1186
6,1186
90,1230
144,1230
432,1270
70,1174
90,1174
47,1151
947,1118
212,1179
24,1258
89,1258
499,1292
300,1292
505,1127
184,1127
880,1121
881,1121
36,1221
326,1221
161,1374
127,1374
53,1562
291,1562
28,1481
25,1481
266,1616
921,1616
90,1206
658,2340
903,2340
116,1173
50,1258
200,1258
200,1435
46,1435
19,1351
93,1351
212,1406
200,1109
292,1118
58,1123
95,1123
542,1213
62,1213
902,1263
839,1263
180,1109
51,1109
90,1279
261,1186
228,1186
34,1416
66,1416
199,1304
980,1304
4,1285
46,1285
200,1206
180,1106
167,1143
189,1481
7,1304
905,1304
764,1109
21,1148
41,1148
44,1139
107,1122
451,1122
859,1223
687,1223
36,1119
97,1119
66,1185
9,1185
323,1385
337,1385
115,1122
169,1122
262,1140
437,1155
438,1155
189,1260
423,1260
331,1110
35,1110
9,1439
126,1439
808,1130
273,1150
783,1150
356,1109
30,1109
36,1416
33,1416
75,1121
9,1121
331,1682
2,1682
352,1234
49,1435
2,1435
409,1139
70,1266
190,1122
859,1121
687,1121
909,1117
3,1117
2,1188
35,1188
619,1160
201,1160
113,1106
52,1106
217,1143
41,1118
40,1118
171,1148
33,1148
31,1161
16,1161
570,1350
9,1350
28,1204
126,1204
139,1154
304,1160
4,1109
309,1109
116,1142
5,1243
78,1243
2,1163
84,1163
542,1148
816,1371
434,1371
620,1178
509,1178
3,1114
66,1114
165,1139
39,1139
2,1609
63,1609
21,1122
180,1156
90,1156
425,1178
899,1178
420,1210
199,1210
62,1139
225,1122
226,1122
84,1200
116,1258
6,1258
196,1451
467,1451
15,1265
109,1265
146,1169
77,1169
614,1231
413,2204
414,2204
5,1265
364,1265
655,1139
169,1127
54,1127
832,1105
1,1105
561,1209
620,1209
89,1243
243,1243
241,1349
261,1349
58,1304
748,1304
31,1561
4,1561
495,1114
2,1123
816,2154
434,2154
31,1262
62,1262
62,1193
243,1193
272,1244
397,1244
246,1506
671,1506
59,1109
561,1170
620,1170
619,1139
186,1300
205,1300
109,1207
48,1207
130,1171
52,1171
70,1175
2,1175
21,1308
60,1308
166,1161
46,1122
387,1336
588,1122
571,1122
51,1206
2,1137
95,1137
40,1166
67,1166
464,1199
33,1199
167,1120
300,1268
704,1268
38,1133
311,1133
304,1150
212,1105
36,1105
291,1134
354,1134
646,1134
227,1109
367,1143
359,1221
337,1221
246,1334
255,1334
7,1144
66,1178
212,1178
109,1263
207,1263
100,2264
101,2264
173,1241
248,2075
24,2075
371,1429
38,1429
109,1157
62,1133
2,1133
108,1369
4,1369
46,1123
186,1288
205,1288
249,1122
155,1122
2,1243
58,1243
177,1151
4,1458
116,1458
155,1261
49,1121
62,1121
200,1161
51,1161
525,1150
24,1150
152,1136
49,1136
58,1231
116,1231
81,1201
498,1201
152,1283
16,1283
3,1166
492,1516
491,1516
110,1493
66,1493
386,1109
63,1109
159,1121
1015,1121
159,1227
312,1227
524,1449
337,1449
202,1230
96,1230
686,1196
159,1196
31,1164
182,1164
185,1139
24,1331
7,1331
393,1108
4,1108
2,1954
41,1954
425,1888
144,1120
110,1148
66,1148
297,1359
231,1309
489,1309
40,1496
3,1496
155,1433
291,1109
2,1406
166,1406
268,2058
577,2058
489,1162
323,1162
181,1157
50,1422
109,1422
98,1106
58,1106
584,1483
149,1483
490,1158
1022,1158
97,1353
25,1353
36,1121
262,1169
572,1178
556,1178
405,1548
297,1548
260,1129
625,1129
161,1137
127,1137
50,1243
535,1243
356,1119
30,1119
535,1109
16,1109
403,1178
159,1178
49,1143
304,1143
516,1118
378,1241
200,1175
182,1175
479,1127
185,1155
2,1155
25,1386
187,1386
410,1136
153,1136
62,1378
2,1378
409,1143
2,1161
153,1161
5,1187
58,1187
0,1105
1002,1105
25,1120
69,1120
130,1106
76,1142
310,1389
625,1389
126,1199
326,1199
349,1133
39,1133
90,1408
48,1408
538,1337
63,1337
2,1156
63,1156
368,1137
301,1156
346,1575
7,1575
376,1158
205,1158
718,1122
768,1122
413,1922
414,1922
108,1392
51,1178
457,1806
28,1806
31,1174
15,1174
584,1286
322,1286
35,1308
392,1109
189,1187
256,1121
225,1262
15,1262
2,1473
513,1473
323,1327
498,1327
413,2292
414,2292
160,1143
86,1139
894,1308
751,1308
392,1150
14,1238
653,1327
224,1327
70,1258
4,1258
62,1143
883,1143
185,1133
2,1190
109,1190
233,1173
473,1173
66,1160
35,1342
155,1342
90,1109
290,1171
88,1171
2,1110
32,1110
407,1203
251,1203
36,1145
40,1145
28,1493
32,1493
972,1123
973,1123
200,1283
900,1122
60,1141
185,1141
323,1108
137,1251
63,1251
297,1300
641,1300
109,1171
653,1213
224,1213
51,1271
108,1243
4,1243
152,1261
11,1122
146,1118
77,1118
21,1480
90,1161
656,1765
295,1765
35,1408
16,1408
50,1142
2,1142
51,1247
416,1975
55,1975
196,1272
776,1272
88,1109
426,1109
293,1161
152,1122
172,1118
69,1174
182,1266
54,1123
55,1123
177,1214
70,1469
2,1469
2,1480
75,1480
146,1973
728,1973
446,1171
304,1171
7,1221
655,1221
86,1931
21,1931
200,1120
631,1180
46,1433
2,1433
739,1161
597,1162
82,1162
46,1171
152,1171
317,1173
651,1173
556,1151
388,1151
172,1234
74,1561
436,1561
16,1178
50,1178
183,1106
159,1514
252,1514
420,1140
487,1140
2,1316
58,1316
127,1234
58,1234
3,1157
420,1109
20,1257
469,1257
440,1435
520,1435
769,1308
795,1308
2,1129
189,1304
221,1387
97,1258
173,1258
233,1179
146,1221
478,1221
123,1122
12,1114
90,1180
51,1180
432,1139
200,1171
447,1239
40,1239
291,1234
281,2047
635,2047
110,1406
161,1406
70,1206
662,1122
520,1122
90,1380
813,1380
28,1407
225,1106
49,1246
62,1246
130,1178
54,1134
53,1134
184,1132
30,1132
21,1109
36,1109
43,1288
237,1288
15,1207
70,1207
390,1237
260,1389
154,1331
16,1331
2,1388
60,1388
9,1109
41,1411
84,1141
35,1219
225,1219
28,1429
21,1429
343,1214
920,1214
71,1179
67,1179
383,1171
217,1339
6,1339
40,1529
70,1408
532,1408
576,1288
641,1288
52,1109
358,1292
231,1292
3,1155
277,1155
31,1225
200,1225
137,1609
348,1158
642,1158
83,1572
31,1572
646,1262
495,1499
109,1499
34,1157
52,1122
386,1122
138,1160
336,1160
293,1178
189,1178
3,1199
161,1199
2,1408
11,1108
182,1312
51,1312
199,1199
510,1199
25,1121
108,1171
97,1171
44,1221
371,1180
412,1178
381,1178
201,1263
470,1263
70,1120
35,1120
2,1145
95,1145
9,1130
185,1130
110,1132
277,1132
182,1355
617,1260
31,1280
392,1123
155,1123
155,1171
2,1558
84,1558
291,1243
189,1243
260,1506
424,1506
182,1109
119,1156
111,1501
67,1501
15,1136
12,1174
6,1150
98,1150
413,1178
35,1178
46,1214
90,1214
76,1189
46,1408
69,1129
435,1129
4,1150
588,1189
571,1189
142,1152
266,1590
267,1590
136,1199
7,1199
88,1108
33,1304
838,1304
116,1228
61,1109
217,1171
23,1262
171,1258
66,1258
326,1155
55,1155
608,1234
27,1140
231,1209
323,1209
313,1122
331,1109
7,1119
38,1119
493,1139
367,1150
2,1205
62,1205
717,1151
40,1141
55,1117
523,1117
40,1108
3,1108
154,1178
11,1137
36,1137
126,1407
67,1407
77,1144
36,1144
169,1292
714,1292
216,1821
1041,1821
31,1143
817,1223
98,1223
446,1230
67,1467
40,1305
348,1305
155,1312
48,1312
25,1141
160,1122
57,1121
711,1121
178,1213
547,1213
694,1872
476,1267
573,1267
88,1143
12,1143
841,1139
220,1139
97,1125
46,1187
35,1187
62,1387
50,1387
958,1155
102,1155
106,1137
66,1304
349,1119
465,1119
367,1120
23,1122
115,1150
171,1150
128,1176
450,1176
16,1671
34,1139
30,1127
209,1127
31,1133
15,1133
35,1756
331,1756
63,1133
355,1133
108,1174
60,1811
185,1811
348,1300
873,1300
84,1127
37,1122
446,1143
108,1143
27,1170
77,1139
201,1139
112,1135
86,1135
126,1140
17,1114
50,1125
35,1383
49,1383
2,1118
15,1118
193,1109
261,1129
435,1150
408,1114
15,1226
35,1226
109,1141
49,1141
116,1109
67,1138
66,1138
28,1317
126,1317
5,1206
644,1616
491,1616
70,1114
349,1179
97,1243
28,1118
112,1118
398,1141
315,1141
97,1226
52,1226
213,1345
265,1345
24,1225
7,1225
44,1322
161,1322
956,1830
957,1830
114,1122
755,1122
726,1121
978,1121
1010,1136
673,1210
30,1234
108,1234
172,1180
110,1180
7,1406
754,1406
220,1130
161,1130
458,1210
172,1210
21,1171
291,1161
269,1142
20,1209
468,1209
109,1177
31,1177
115,1142
2,1114
405,1514
424,1514
865,1292
35,1550
70,1550
316,1187
7,1166
107,1480
36,1480
162,1218
66,1218
359,1179
337,1179
137,1133
142,1133
135,1160
369,1141
9,1141
34,1295
66,1295
181,1374
126,1374
93,1209
