DB00982,DB00530,D018316
DB11841,DB01611,D005770
DB11714,DB00480,D008223
DB00480,DB06769,D007160
DB01248,DB00958,D002577
DB01229,DB00112,D014565
DB00051,DB12917,D017444
DB00687,DB05812,D010335
DB12827,DB09053,D009422
DB00471,DB00201,D007154
DB00073,DB00997,D014777
DB00959,DB01075,D054198
DB00526,DB01101,D005706
DB00563,DB00688,D015465
DB01073,DB14865,D001004
DB14867,DB00073,D018442
DB11952,DB00997,D007119
DB11942,DB01248,D009371
DB00531,DB00997,D002277
DB00441,DB09037,D019042
DB11581,DB09053,D008206
DB01101,DB00762,D010335
DB01217,DB00675,D020969
DB00843,DB01043,D019965
DB00002,DB00544,D008113
DB00877,DB01042,D009371
DB11526,DB00740,D057165
DB15102,DB01229,D009382
DB00480,DB14811,D009369
DB06788,DB00007,D009371
DB00317,DB11791,D001984
DB00441,DB00305,D014565
DB11595,DB11363,D009382
DB11595,DB15275,D001943
DB00688,DB00864,D015470
DB00758,DB00945,D000083242
DB09054,DB06769,D015448
DB01204,DB00773,D001855
DB09035,DB00544,D013272
DB01030,DB00515,D009373
DB08828,DB15102,D009369
DB00916,DB00537,D009375
DB12827,DB00853,D009375
DB00688,DB00531,D020141
DB00927,DB00341,D008659
DB12167,DB00947,D001941
DB11967,DB11718,D004066
DB00773,DB08889,D006402
DB00994,DB00512,D005767
DB15227,DB09054,D008232
DB04572,DB01073,D012008
DB00997,DB00635,D054219
DB00295,DB00281,D018204
DB01175,DB01104,D003866
DB00218,DB05154,D012140
DB00635,DB00328,D009371
DB00864,DB00091,D006402
DB00864,DB00091,D006086
DB09037,DB11815,D001745
DB01177,DB00694,D007951
DB00325,DB00012,D000740
DB01248,DB00773,D013899
DB00711,DB11431,D008209
DB01073,DB00541,D009369
DB00005,DB00563,D012216
DB14892,DB08912,D012002
DB12617,DB00795,D001327
DB00338,DB09033,D010335
DB00904,DB00927,D012817
DB11952,DB00635,D008223
DB00958,DB00377,D013272
DB00074,DB00864,D010335
DB14916,DB00860,D007239
DB00987,DB00099,D007951
DB01006,DB01590,D009371
DB00515,DB00544,D007414
DB00997,DB00563,D009369
DB00877,DB01101,D010190
DB01042,DB06769,D006689
DB01073,DB09110,D009370
DB00531,DB12827,D018241
DB11581,DB14568,D006402
DB01073,DB01008,D018213
DB09110,DB00531,D013118
DB01042,DB00515,D020141
DB09035,DB06186,D009375
DB00099,DB00864,D004194
DB00678,DB00683,D004066
DB00736,DB00615,D005756
DB12325,DB01030,D009373
DB12483,DB00997,D008228
DB01006,DB00882,D011085
DB01234,DB00899,D010149
DB14892,DB06168,D008175
DB00762,DB00112,D005706
DB01229,DB06186,D008175
DB00480,DB11850,D007938
DB00958,DB00997,D009369
DB00099,DB00814,D014652
DB15471,DB00515,D005767
DB00073,DB11945,D009370
DB01073,DB00087,D009379
DB01075,DB00454,D030342
DB08889,DB11581,D008232
DB00650,DB01269,D009370
DB00642,DB00112,D002289
DB08875,DB01268,D007674
DB00563,DB00688,D001855
DB00635,DB08895,D008206
DB00788,DB00482,D015207
DB12674,DB00762,D055752
DB09053,DB09037,D005770
DB01101,DB00958,D005767
DB01024,DB00993,D007154
DB01229,DB12108,D012140
DB00688,DB01042,D054429
DB09035,DB00544,D018307
DB00297,DB00668,D010146
DB00441,DB00642,D005910
DB16322,DB00928,D015477
DB09037,DB00002,D005833
DB00262,DB00987,D008228
DB09035,DB11717,D012142
DB11714,DB11771,D010997
DB09312,DB09110,D003424
DB00188,DB01248,D002283
DB00002,DB01101,D018307
DB00515,DB00642,D018365
DB00635,DB09570,D009101
DB00773,DB00262,D006474
DB11759,DB00928,D007938
DB00762,DB00853,D030342
DB00864,DB00531,D030342
DB00074,DB00864,D012598
DB00322,DB01269,D012002
DB01224,DB00715,D040921
DB00773,DB01181,D009375
DB11560,DB01394,D051437
DB08910,DB11942,D001796
DB00773,DB00958,D008171
DB09263,DB00421,D008659
DB00515,DB09035,D001745
DB01008,DB01042,D006474
DB00361,DB00958,D001984
DB00762,DB01101,D007414
DB00254,DB00860,D009668
DB00563,DB00997,D051677
DB11760,DB15140,D006258
DB01234,DB11762,D008232
DB12025,DB09330,D009370
DB08885,DB00544,D005767
DB01006,DB11730,D018269
DB00081,DB00073,D016393
DB09037,DB00305,D001745
DB00087,DB01008,D054198
DB11581,DB00188,D008223
DB01008,DB00631,D015451
DB01101,DB16409,D012002
DB16225,DB00002,D004066
DB09570,DB11942,D007160
DB09073,DB01006,D012871
DB00480,DB11850,D009369
DB00465,DB00296,D009140
DB00530,DB00441,D004067
DB00633,DB01221,D019965
DB09037,DB11942,D002289
DB00544,DB08911,D004066
DB00877,DB00688,D001796
DB09078,DB09037,D001660
DB11595,DB12332,D012509
DB00535,DB01060,D012140
DB00531,DB00997,D015434
DB00515,DB01101,D002294
DB06366,DB12001,D001941
DB06186,DB00441,D009369
DB07101,DB14773,D009369
DB00526,DB00515,D005770
DB00531,DB11703,D008228
DB09312,DB05332,D000741
DB02546,DB00773,D007160
DB00544,DB15118,D004067
DB09035,DB06772,D009375
DB09037,DB12332,D012140
DB11714,DB15088,D012142
DB09037,DB15247,D002277
DB00099,DB00188,D000075363
DB09073,DB00002,D005767
DB11714,DB11925,D008175
DB00683,DB00201,D013118
DB00073,DB00635,D019965
DB00099,DB00316,D020141
DB09299,DB09065,D009164
DB00899,DB01221,D001161
DB01262,DB12484,D000236
DB00281,DB00633,D009461
DB11730,DB01590,D009380
DB08881,DB12483,D013959
DB05812,DB00644,D011471
DB11714,DB09074,D013899
DB09330,DB00515,D012140
DB00958,DB01181,D018241
DB00520,DB00196,D000072742
DB00316,DB00482,D014947
DB11901,DB11595,D014565
DB01101,DB07232,D003969
DB00291,DB06769,D008232
DB00515,DB06366,D005767
DB00480,DB08889,D008206
DB09037,DB11714,D002277
DB15193,DB01072,D012749
DB00297,DB01400,D009461
DB09037,DB00997,D009371
DB08896,DB08937,D005770
DB00633,DB01221,D009422
DB01229,DB00834,D064726
DB00650,DB00947,D009371
DB05239,DB09035,D004066
DB00958,DB01030,D009375
DB01248,DB09053,D007674
DB00098,DB00454,D007154
DB00959,DB00531,D045743
DB11363,DB09330,D013899
DB00081,DB00531,D009370
DB00290,DB06769,D007154
DB08889,DB09570,D001796
DB00762,DB00531,D009369
DB00441,DB01248,D002283
DB00987,DB00541,D009370
DB12282,DB09037,D009369
DB00041,DB01073,D006474
DB11703,DB09053,D008232
DB00186,DB00502,D019966
DB09302,DB00641,D008659
DB01073,DB01204,D008232
DB11767,DB06273,D011024
DB09037,DB12001,D012871
DB01075,DB00454,D006453
DB00297,DB01050,D011183
DB01248,DB11740,D009369
DB08935,DB00635,D016403
DB00043,DB00860,D009393
DB00218,DB00433,D010335
DB12008,DB00762,D012208
DB16222,DB09053,D020522
DB01042,DB00864,D000740
DB01276,DB01261,D044882
DB00986,DB01400,D001161
DB00531,DB00552,C562839
DB01611,DB08911,D000230
DB00339,DB01045,D016920
DB09073,DB00853,D018204
DB00544,DB01229,D012871
DB15265,DB01206,D018302
DB01073,DB00541,D001796
DB00531,DB00099,D054219
DB00642,DB16409,D013899
DB01030,DB00982,D018242
DB01050,DB00364,D006557
DB00773,DB06603,D008223
DB01042,DB11714,D007154
DB00642,DB06616,D000236
DB00958,DB00773,D013736
DB01590,DB01006,D000291
DB00398,DB02546,D004067
DB15434,DB00997,D009369
DB00675,DB00990,D001941
DB01248,DB09035,D010335
DB00987,DB12008,D009190
DB05578,DB12119,D014570
DB00531,DB00041,D012002
DB11672,DB15588,D011471
DB09053,DB00853,D009380
DB01611,DB12001,D001943
DB00997,DB00541,D011289
DB01175,DB09128,D001523
DB01042,DB01073,D020031
DB01008,DB00864,D008171
DB00758,DB15773,D002493
DB01234,DB01248,D002277
DB00005,DB09312,D008659
DB14825,DB00441,D002283
DB00450,DB01075,D001523
DB01229,DB00958,D020969
DB00330,DB01045,D001423
DB11714,DB11771,D006975
DB01181,DB00997,D012516
DB11581,DB04865,D009190
DB11652,DB00526,D003108
DB08912,DB14892,D000236
DB08896,DB08875,D009370
DB05239,DB11363,D009385
DB01075,DB09312,D007160
DB16409,DB01101,D004067
DB09331,DB00515,D008232
DB00091,DB00531,D030342
DB01005,DB00531,D000740
DB16250,DB08911,D002283
DB11794,DB00762,D009371
DB00503,DB06448,D004066
DB00441,DB01019,D004700
DB00544,DB00526,D018297
DB00515,DB00958,D007822
DB01254,DB00188,D001796
DB01229,DB00958,D010254
DB00997,DB06176,D016399
DB01248,DB05578,D009372
DB09299,DB00503,D057177
DB01234,DB09331,D000075122
DB00877,DB00688,D004266
DB01128,DB00499,D009369
DB00958,DB01248,D000291
DB15232,DB01590,D002292
DB09065,DB00503,D016180
DB00958,DB11581,D009370
DB00773,DB00997,D006689
DB00526,DB00762,D004938
DB00009,DB01109,D010335
DB08896,DB00526,D004066
DB00099,DB01042,D009370
DB01281,DB14785,D009059
DB11613,DB08934,D000086982
DB12332,DB05578,D009371
DB08907,DB01261,D003920
DB00958,DB11714,D064726
DB11730,DB01590,D007890
DB00072,DB00526,D004066
DB01008,DB00087,D040181
DB00853,DB08877,D005909
DB11581,DB12340,D009369
DB00531,DB00541,D007160
DB01030,DB00019,D009369
DB07232,DB00531,D001943
DB00997,DB00188,D008232
DB01073,DB14865,D010412
DB00762,DB00526,D005705
DB00441,DB00958,D009382
DB00087,DB01042,D009396
DB06226,DB00020,D010335
DB00338,DB13867,D004802
DB09037,DB00758,D018307
DB09110,DB00531,D011230
DB00650,DB00773,D009422
DB01101,DB11595,D013274
DB06186,DB14986,D013899
DB01249,DB01362,D003327
DB00659,DB09068,D000428
DB01041,DB00635,D009369
DB00958,DB00563,D002551
DB00997,DB11703,D008232
DB09078,DB08875,D009371
DB01045,DB00331,D009164
DB00330,DB00207,D012140
DB01076,DB09302,D010335
DB09037,DB08899,D011471
DB00773,DB00853,D002551
DB00997,DB00352,D007945
DB00098,DB00959,D009103
DB01101,DB11760,D001943
DB00072,DB01229,D002277
DB09138,DB06705,D010335
DB06186,DB05109,D009369
DB01221,DB00186,D064419
DB00958,DB00073,D007154
DB00773,DB00563,D008228
DB00215,DB01104,D019967
DB05578,DB01229,D012142
DB12489,DB00958,D009370
DB09073,DB00515,D000077195
DB00829,DB00465,D013708
DB01590,DB09053,D002277
DB11569,DB11834,D017444
DB00112,DB06589,D009369
DB11595,DB16296,D009375
DB11595,DB15275,D012871
DB09110,DB00773,D009371
DB02546,DB00958,D000077274
DB00072,DB11828,D004067
DB00087,DB06769,D007160
DB00300,DB12687,D006525
DB01101,DB01229,D000077277
DB11800,DB09035,D009369
DB01026,DB01126,D004700
DB00112,DB09079,D009370
DB01327,DB01190,D006810
DB00987,DB09110,D008206
DB01033,DB08886,D008228
DB11866,DB00399,D058866
DB01101,DB15471,D013272
DB06699,DB00635,D009370
DB00020,DB00762,D009370
DB00087,DB00688,D008206
DB01229,DB02546,D010049
DB12489,DB09037,D004700
DB09150,DB06703,D010335
DB11595,DB01101,D005767
DB00099,DB00814,D007154
DB00497,DB00316,D006810
DB00563,DB08816,D001327
DB15471,DB00515,D009375
DB00958,DB01248,D009302
DB01234,DB13017,D012140
DB00860,DB00059,D007160
DB00997,DB08935,D016393
DB08881,DB01229,D009385
DB01248,DB00445,D001661
DB00073,DB00262,D009370
DB00313,DB00564,D004827
DB09037,DB00480,D008171
DB00518,DB00602,D017205
DB00773,DB00997,D020031
DB06186,DB09079,D009371
DB00531,DB09037,D009362
DB00762,DB09074,D009369
DB02701,DB00773,D009370
DB00741,DB00059,D008206
DB00928,DB01042,D004915
DB12056,DB00112,D009370
DB00711,DB11431,D008206
DB11771,DB11714,D020969
DB00316,DB08889,D014652
DB09035,DB12303,D018307
DB00898,DB00994,D005767
DB00762,DB01248,D006258
DB01229,DB14912,D004701
DB08911,DB08912,D009140
DB01236,DB01221,D003324
DB01042,DB00437,D006402
DB16252,DB01101,D004067
DB11596,DB00515,D004935
DB06788,DB06719,D011469
DB09035,DB09037,D009373
DB09037,DB00515,D009370
DB00065,DB06273,D012327
DB12159,DB00043,D000074924
DB01225,DB00278,D014777
DB00480,DB00441,D014570
DB00635,DB00773,D016403
DB00112,DB11595,D014570
DB16322,DB06168,D011289
DB01362,DB00345,D063766
DB00544,DB11595,D009369
DB00877,DB09110,D001855
DB15118,DB09037,D009369
DB11853,DB12941,D009370
DB00864,DB09312,D000013
DB00531,DB15434,D016393
DB15140,DB00642,D008171
DB12617,DB00795,D001172
DB11945,DB11595,D009369
DB00773,DB00688,D009370
DB00635,DB05812,D009385
DB09035,DB05148,D009369
DB00112,DB09035,D006528
DB01042,DB09570,D014652
DB08815,DB00734,D012559
DB09330,DB00642,D012140
DB00518,DB11431,D010272
DB00987,DB11581,D011289
DB00958,DB01248,D004700
DB01042,DB08889,D014652
DB08911,DB11714,D009369
DB08911,DB11730,D005909
DB06788,DB06825,D000230
DB06186,DB09303,D008175
DB14976,DB09037,D018268
DB00091,DB00073,D008206
DB09037,DB00642,D004066
DB11730,DB12001,D012871
DB00503,DB09183,D003141
DB08935,DB00073,D008206
DB00073,DB06769,D009370
DB01229,DB11730,D009375
DB00563,DB08816,D007154
DB00442,DB16095,D006505
DB00531,DB11771,D000236
DB00959,DB00688,D000740
DB00073,DB01181,D015448
DB01248,DB00530,D008175
DB09035,DB00928,D018204
DB00515,DB16425,D010049
DB00531,DB00864,D006689
DB01248,DB05578,D018204
DB00544,DB00305,D002277
DB00927,DB06151,D012140
DB06176,DB14867,D009181
DB09035,DB00515,D001943
DB09078,DB00398,D004066
DB16322,DB01262,D015477
DB11596,DB00526,D004067
DB14707,DB00515,D018307
DB15219,DB01229,D009369
DB09074,DB11714,D001941
DB00531,DB01008,D020969
DB16371,DB00526,D016403
DB00112,DB00650,D008107
DB00987,DB00773,D011230
DB00019,DB02546,D018204
DB11942,DB00526,D009370
DB00099,DB00541,D004194
DB14761,DB11817,D012327
DB11526,DB00635,D009369
DB00465,DB01075,D006261
DB00112,DB04845,D000230
DB09035,DB01234,D008232
DB06210,DB00091,D000741
DB00635,DB00480,D011469
DB01234,DB09037,D009371
DB00098,DB01042,D000755
DB00947,DB01229,D003108
DB00465,DB01050,D009461
DB05578,DB12119,D014565
DB00480,DB11850,D007154
DB14568,DB05239,D009385
DB00563,DB06273,D009369
DB00339,DB01137,D007239
DB13930,DB01611,D005770
DB01229,DB00377,D009369
DB01234,DB00541,D002869
DB01248,DB08875,D011469
DB08899,DB11730,D009370
DB09037,DB11815,D008232
DB00877,DB00552,D009370
DB09570,DB00073,D016393
DB00087,DB00773,D051359
DB01006,DB01259,D009362
DB00773,DB00099,D006474
DB06772,DB00515,D014565
DB00218,DB05154,D001424
DB00959,DB08935,D001327
DB00741,DB09312,D009369
DB09110,DB00563,D009370
DB01050,DB00294,D017699
DB11703,DB14989,D008206
DB00987,DB06769,D017599
DB00945,DB08816,D011024
DB00531,DB01075,D009101
DB00959,DB00773,D016393
DB11760,DB11595,D013899
DB00112,DB11596,D005770
DB00997,DB00541,D006402
DB01042,DB00515,D018242
DB00650,DB00531,D001941
DB00537,DB00994,D007410
DB00526,DB00650,D009373
DB09053,DB12018,D020141
DB00853,DB16186,D018241
DB09037,DB14989,D009369
DB11652,DB00544,D000230
DB00441,DB06813,D009369
DB12874,DB00928,D011289
DB04572,DB01042,D007232
DB00987,DB00099,D009196
DB00441,DB06043,D009369
DB00043,DB00668,D006969
DB00541,DB00563,D001796
DB00773,DB00515,D009375
DB08899,DB01098,D011471
DB09078,DB09037,D055756
DB00541,DB00928,D009370
DB00741,DB01042,D001796
DB00188,DB00073,D008223
DB01073,DB00041,D008175
DB00987,DB00437,D009101
DB00773,DB00987,D010335
DB01206,DB00531,D000081015
DB00091,DB00688,D000013
DB00877,DB00531,D006258
DB09078,DB00398,D018263
DB00073,DB00773,D016400
DB09061,DB00349,D001927
DB00773,DB09331,D001796
DB01194,DB00373,D005128
DB09053,DB00853,D009370
DB00864,DB00631,D001855
DB01229,DB06186,D017599
DB14811,DB11595,D007414
DB11730,DB08911,D003108
DB00928,DB00480,D006474
DB00544,DB00515,D014777
DB08875,DB09037,D009373
DB00091,DB04572,D030342
DB00531,DB00997,D009423
DB11595,DB00997,D009369
DB01611,DB11817,D011014
DB00773,DB09052,D008223
DB01248,DB09035,D005834
DB01229,DB00515,D010610
DB01225,DB00441,D004067
DB11581,DB00635,D014412
DB15232,DB01101,D003108
DB00091,DB00563,D000745
DB00441,DB00526,D018281
DB00541,DB01206,D014947
DB00987,DB01042,D006689
DB00441,DB09035,D010182
DB01075,DB00454,D000755
DB01073,DB00041,D009959
DB11595,DB09074,D009385
DB16105,DB01248,D008175
DB11760,DB11896,D012871
DB01229,DB01101,D010182
DB00065,DB06273,D014777
DB11680,DB00987,D007938
DB00531,DB01101,D000077195
DB09035,DB00531,D000236
DB11652,DB05773,D001943
DB00499,DB01128,D009370
DB06825,DB12941,D009370
DB01006,DB00882,D003560
DB11595,DB00650,D002277
DB00544,DB00526,D004066
DB00947,DB11730,D004701
DB00567,DB01140,D013492
DB01073,DB00864,D000081207
DB01101,DB07232,D010235
DB00997,DB01042,D017599
DB09035,DB11717,D018307
DB00773,DB00242,D009370
DB00073,DB16409,D016393
DB01234,DB01075,D006474
DB00688,DB00531,D013577
DB06719,DB00499,D009370
DB00773,DB01202,D018242
DB00526,DB09539,D010182
DB00650,DB01101,D014412
DB00997,DB00515,D009101
DB00741,DB01234,D009369
DB00362,DB00196,D002177
DB00642,DB16216,D002289
DB00762,DB00650,D007414
DB00928,DB16225,D019337
DB11714,DB11925,D002283
DB00544,DB00072,D009370
DB00073,DB00635,D006566
DB00947,DB12015,D009371
DB00982,DB00020,D009373
DB14857,DB00073,D016393
DB09035,DB12332,D000077216
DB12325,DB11581,D009380
DB11526,DB00740,D009422
DB00019,DB06603,D007154
DB01128,DB11901,D011471
DB01229,DB00515,D009062
DB11595,DB00441,D007154
DB06366,DB11595,D010335
DB08911,DB08912,D002283
DB00515,DB01206,D009373
DB00396,DB00783,D014591
DB09570,DB08910,D007160
DB00877,DB00552,D009369
DB00207,DB01331,D000292
DB00059,DB09150,D005770
DB00531,DB01101,D004266
DB00281,DB00514,D010523
DB00099,DB01042,D009101
DB00951,DB00619,D007239
DB00472,DB00402,D001523
DB00002,DB01248,D009370
DB11581,DB11595,D007945
DB01229,DB01234,D005767
DB11714,DB11771,D002277
DB01075,DB09312,D003424
DB01269,DB00002,D009369
DB08875,DB13985,D009380
DB00539,DB00947,D009371
DB00928,DB01042,D009196
DB00526,DB01229,D004938
DB00218,DB05154,D018088
DB00193,DB00316,D010335
DB14009,DB00497,D019966
DB06699,DB01128,D002277
DB01101,DB01229,D002277
DB08912,DB08911,D009468
DB09037,DB09052,D016393
DB00864,DB00563,D063646
DB09073,DB00515,D006258
DB09035,DB00997,D008232
DB00297,DB00996,D001943
DB00563,DB00688,D015456
DB08889,DB11581,D020141
DB06168,DB00515,D012142
DB00080,DB00713,D018746
DB00437,DB00688,D009369
DB00331,DB05294,D014571
DB00099,DB11832,D007951
DB11945,DB08899,D009375
DB00073,DB00635,D002561
DB01042,DB08889,D001796
DB12154,DB01590,D008232
DB00531,DB01204,D008232
DB14761,DB11817,D014777
DB13985,DB09074,D018358
DB00706,DB08893,D020763
DB00563,DB00454,D006453
DB00635,DB00531,D054685
DB00688,DB00454,D030342
DB00997,DB06176,D007154
DB00390,DB00683,D012216
DB00073,DB15151,D016393
DB00254,DB09037,D005834
DB00762,DB09073,D009447
DB00285,DB00819,D020920
DB01327,DB00512,D001423
DB00997,DB09110,D007154
DB01234,DB00188,D014652
DB00530,DB00112,D002292
DB06769,DB14867,D007154
DB00544,DB08896,D015179
DB11595,DB00947,D001943
DB05812,DB00328,D002277
DB08935,DB14905,D008232
DB14707,DB00958,D018307
DB09035,DB00512,D010335
DB09035,DB00853,D009375
DB08875,DB05812,D011471
DB09330,DB00958,D009371
DB14825,DB00958,D009371
DB11703,DB00958,D007160
DB00728,DB00633,D009422
DB09037,DB00642,D003108
DB09037,DB15419,D009057
DB00864,DB00563,D000745
DB00982,DB01017,D012871
DB00990,DB00014,D009371
DB06287,DB01229,D009369
DB00811,DB15206,D004066
DB12301,DB01201,D007239
DB01104,DB00476,D001523
DB00951,DB00330,D008171
DB08930,DB01264,D009422
DB00958,DB01248,D002283
DB00741,DB00860,D007938
DB00541,DB00997,D018242
DB08903,DB05154,D007154
DB01042,DB09570,D008232
DB00531,DB01229,D001943
DB00877,DB00688,D000080983
DB05578,DB09035,D009371
DB14811,DB08910,D009370
DB09035,DB05643,D014570
DB00762,DB00112,D009370
DB08907,DB14935,D014594
DB09035,DB00531,D001796
DB01248,DB00445,D009371
DB15044,DB00073,D016403
DB01234,DB00515,D004935
DB00515,DB00642,D002813
DB00515,DB01234,D008223
DB00541,DB00997,D002051
DB14568,DB00072,D010335
DB00635,DB08935,D009369
DB01222,DB09113,D007235
DB00945,DB09030,D007238
DB08896,DB00002,D012002
DB00041,DB00531,D009362
DB00728,DB01400,D017202
DB01234,DB00633,D011183
DB01101,DB00072,D007414
DB01234,DB00188,D020141
DB01008,DB00864,D000754
DB00104,DB00211,D013577
DB12026,DB00811,D018178
DB09331,DB00531,D008206
DB01005,DB09110,D006453
DB11866,DB00630,D009422
DB00188,DB00091,D009101
DB01590,DB00947,D001943
DB00959,DB00091,D000740
DB00987,DB08901,D008232
DB00853,DB06328,D009369
DB06825,DB06719,D005834
DB09037,DB00022,D000230
DB09395,DB00860,D008661
DB00947,DB11945,D009371
DB00531,DB09312,D000740
DB00515,DB09074,D008175
DB01229,DB09035,D002289
DB00470,DB09061,D002189
DB01076,DB00973,D006949
DB00316,DB01050,D001134
DB09037,DB02546,D005910
DB09110,DB00099,D014652
DB00608,DB00853,D009373
DB14892,DB00958,D012140
DB00927,DB01075,D009369
DB11595,DB01248,D005834
DB09539,DB00947,D012002
DB11596,DB01248,D006258
DB00694,DB00860,D008206
DB00811,DB09297,D014777
DB08930,DB04835,D007153
DB00531,DB00958,D009370
DB01202,DB00555,D004827
DB14958,DB00112,D009371
DB00544,DB00762,D001660
DB00959,DB09110,D007410
DB00788,DB00829,D001416
DB13925,DB15494,D008577
DB01229,DB00441,D001982
DB00773,DB00928,D009370
DB00279,DB01206,D005909
DB01234,DB06809,D020141
DB12617,DB01097,D007592
DB00316,DB01050,D009461
DB00091,DB00098,D000745
DB00390,DB00338,D009140
DB00531,DB01073,D015614
DB00060,DB06273,D011014
DB09053,DB08935,D009369
DB00099,DB02546,D009369
DB12000,DB01076,D017202
DB01590,DB00331,D005833
DB01098,DB14845,D012216
DB00531,DB09539,D006258
DB08877,DB09037,D019337
DB00531,DB00059,D007154
DB01005,DB00099,D006453
DB00515,DB00970,D001927
DB11595,DB06273,D001984
DB00773,DB04620,D017599
DB05812,DB11595,D009369
DB00531,DB00773,D009190
DB00480,DB00773,D009369
DB01269,DB09035,D009371
DB11918,DB11714,D009369
DB00688,DB01008,D012871
DB04572,DB00864,D019337
DB09073,DB00635,D007160
DB01234,DB00515,D006474
DB04572,DB00959,D004194
DB01234,DB00650,D007410
DB15044,DB00531,D016403
DB00567,DB01327,D014946
DB01073,DB00877,D009371
DB09037,DB00642,D010997
DB09078,DB09037,D008545
DB12489,DB00958,D004700
DB00262,DB00877,D009369
DB12001,DB11793,D001943
DB00352,DB00531,D007945
DB01201,DB08930,D003141
DB01075,DB01101,D004067
DB15286,DB01229,D015179
DB00635,DB00531,D009196
DB00911,DB01060,D005767
DB09052,DB01234,D008232
DB00515,DB01101,D005770
DB00073,DB16406,D009369
DB00928,DB08911,D006402
DB00541,DB09110,D004427
DB09330,DB00317,D009371
DB01101,DB01229,D004066
DB00227,DB01229,D009370
DB00502,DB00186,D009369
DB00526,DB15434,D016403
DB00262,DB00688,D006402
DB00853,DB01101,D004700
DB00762,DB09073,D002493
DB00563,DB00541,D001927
DB00544,DB01269,D000230
DB01229,DB11595,D006058
DB00997,DB08935,D007154
DB05154,DB08903,D009164
DB00480,DB00188,D009370
DB06186,DB14707,D009369
DB00112,DB16296,D001943
DB00741,DB09073,D007160
DB06700,DB00215,D010335
DB00544,DB00650,D013274
DB00531,DB00541,D014412
DB00541,DB01181,D008232
DB00081,DB00987,D008206
DB01248,DB00515,D005705
DB00877,DB01008,D007153
DB15118,DB00441,D009371
DB01229,DB16296,D000230
DB11999,DB01262,D009190
DB09035,DB12520,D008545
DB00099,DB11919,D018302
DB15286,DB01229,D005767
DB11595,DB00220,D014571
DB09035,DB12332,D002277
DB00515,DB09037,C562839
DB00987,DB00860,D007160
DB11714,DB01229,D055752
DB00526,DB00650,D000077277
DB01181,DB00773,D009373
DB00087,DB00877,D018213
DB00762,DB00650,D007410
DB14928,DB14892,D009373
DB09074,DB11841,D006058
DB08871,DB11595,D012871
DB08910,DB00531,D009370
DB00098,DB00073,D013577
DB12874,DB00928,D054429
DB09110,DB06650,D008223
DB11751,DB08930,D003141
DB01234,DB00281,D010335
DB00073,DB06365,D015448
DB00503,DB09183,D007239
DB11058,DB00544,D012878
DB00177,DB00722,D051437
DB01030,DB01202,D009380
DB04572,DB00688,D007154
DB00893,DB00012,D011248
DB16322,DB14892,D013922
DB00099,DB02546,D007951
DB00531,DB01073,D014846
DB01101,DB01229,D005767
DB00515,DB09037,D009380
DB06769,DB01042,D001796
DB12001,DB09035,D000077195
DB06366,DB11714,D001943
DB04849,DB11714,D001941
DB00563,DB00515,D009369
DB05109,DB11581,D008223
DB13126,DB00688,D001327
DB00544,DB01229,D005767
DB15151,DB11595,D004700
DB00860,DB00531,D008180
DB15286,DB01229,D014565
DB00441,DB11945,D007960
DB01064,DB03128,D050177
DB00297,DB00281,D009422
DB04849,DB09074,D002277
DB01008,DB00688,D008659
DB00091,DB00773,D006474
DB01033,DB00563,D009369
DB00041,DB00105,D009380
DB00987,DB00242,D015470
DB00928,DB00480,D054219
DB00635,DB00563,D005128
DB00531,DB12130,D009369
DB01229,DB00958,D010608
DB00798,DB00415,D004760
DB06719,DB00014,D000230
DB00650,DB00762,D013274
DB00928,DB11945,D009369
DB11714,DB01217,D001941
DB00642,DB01248,D000230
DB00997,DB06176,D007160
DB11945,DB11760,D007674
DB00072,DB11828,D001943
DB06769,DB12483,D009370
DB00541,DB09499,D005910
DB01050,DB00316,D009059
DB14865,DB01073,D004266
DB14865,DB01073,D008228
DB00526,DB00650,D002289
DB00959,DB05812,D014565
DB06626,DB09035,D002292
DB01076,DB09302,D007238
DB00390,DB00471,D007154
DB00441,DB00877,D004066
DB00928,DB00480,D018442
DB00758,DB09030,D009336
DB01248,DB09078,D004066
DB00899,DB00296,D001161
DB00958,DB01248,D018307
DB12332,DB09035,D018284
DB01206,DB06186,D001927
DB00864,DB01008,D001855
DB06603,DB09110,D008223
DB01006,DB12001,D010049
DB00853,DB09074,D018302
DB00526,DB00515,D013736
DB11977,DB00002,D009370
DB01101,DB00526,D002583
DB06196,DB01362,D006331
DB08882,DB11595,D006258
DB00563,DB12874,D054198
DB00703,DB00654,D009798
DB06700,DB00476,D001526
DB01590,DB06186,D007674
DB00541,DB01181,D009373
DB12267,DB11967,D012142
DB00762,DB00544,D010532
DB01085,DB00807,D005128
DB15434,DB12240,D000374
DB09570,DB08910,D007154
DB00997,DB00773,D002318
DB00441,DB01229,D002289
DB09054,DB00480,D020522
DB00531,DB01073,D007410
DB01234,DB00650,D007414
DB08881,DB00002,D014652
DB00531,DB00650,D007414
DB00728,DB00296,D002318
DB01284,DB01234,D010048
DB01008,DB00515,D009375
DB07232,DB09035,D009369
DB00112,DB01248,D016889
DB00193,DB00921,D005759
DB00441,DB00515,D006058
DB09037,DB09074,D002583
DB00544,DB00515,D018278
DB11942,DB00262,D009370
DB00007,DB12941,D000230
